3.032189,174,10080,46,12,0.075546,0.291988,0.339438,0.293028,0.152236,95,C:\signatureml\signatures\full_org\original_11_7.png
2.971788,243,131319,9133,3277,0.13994,0.108498,0.373105,0.378458,-0.008114,354,C:\signatureml\signatures\full_org\original_11_8.png
2.87612,174,10356,48,18,0.087415,0.271337,0.353792,0.287456,0.187169,128,C:\signatureml\signatures\full_org\original_11_9.png
3.029916,172,13461,16,8,0.314538,0.072106,0.372093,0.241263,0.239889,296,C:\signatureml\signatures\full_org\original_12_1.png
2.98474,172,11481,13,12,0.309325,0.075722,0.377927,0.237026,0.263177,326,C:\signatureml\signatures\full_org\original_12_10.png
3.036435,176,13794,15,21,0.343366,0.050088,0.368519,0.238027,0.232586,414,C:\signatureml\signatures\full_org\original_12_11.png
2.920165,172,11667,12,10,0.315111,0.08231,0.355344,0.247236,0.199778,316,C:\signatureml\signatures\full_org\original_12_12.png
3.044424,176,13803,23,6,0.289644,0.06904,0.427184,0.214132,0.352663,309,C:\signatureml\signatures\full_org\original_12_13.png
2.99675,180,14655,19,5,0.287961,0.068317,0.433359,0.210363,0.363476,353,C:\signatureml\signatures\full_org\original_12_14.png
3.044785,173,11787,34,47,0.307618,0.069238,0.379631,0.243513,0.22484,327,C:\signatureml\signatures\full_org\original_12_15.png
3.01254,176,14352,21,9,0.316513,0.048464,0.416812,0.218211,0.326088,394,C:\signatureml\signatures\full_org\original_12_16.png
3.059982,179,14715,24,9,0.291452,0.071715,0.417671,0.219162,0.334185,397,C:\signatureml\signatures\full_org\original_12_17.png
2.883909,172,13170,30,16,0.304163,0.075842,0.380668,0.239326,0.255956,317,C:\signatureml\signatures\full_org\original_12_18.png
2.947443,173,12726,15,14,0.315655,0.071137,0.364992,0.248215,0.217125,368,C:\signatureml\signatures\full_org\original_12_19.png
3.046262,176,11733,26,4,0.268279,0.094991,0.412781,0.223949,0.328272,313,C:\signatureml\signatures\full_org\original_12_2.png
3.042529,181,14847,17,13,0.310725,0.067451,0.379552,0.242273,0.241896,401,C:\signatureml\signatures\full_org\original_12_20.png
2.980574,174,12171,26,31,0.323522,0.061814,0.349211,0.265454,0.161222,334,C:\signatureml\signatures\full_org\original_12_21.png
2.979126,173,11184,18,15,0.334676,0.064092,0.340363,0.26087,0.140013,363,C:\signatureml\signatures\full_org\original_12_22.png
2.965355,177,14280,21,18,0.341194,0.045339,0.36052,0.252948,0.18465,399,C:\signatureml\signatures\full_org\original_12_23.png
2.920713,175,12624,19,22,0.298193,0.074699,0.40241,0.224699,0.308773,363,C:\signatureml\signatures\full_org\original_12_24.png
2.909558,172,12015,10,30,0.3369,0.063331,0.34037,0.259398,0.157709,325,C:\signatureml\signatures\full_org\original_12_3.png
3.005772,173,12186,19,15,0.324686,0.059803,0.377389,0.238121,0.250175,354,C:\signatureml\signatures\full_org\original_12_4.png
2.97589,179,12876,21,12,0.309234,0.06529,0.392106,0.23337,0.267978,372,C:\signatureml\signatures\full_org\original_12_5.png
2.919921,172,14721,19,14,0.347063,0.047274,0.370349,0.235315,0.236876,377,C:\signatureml\signatures\full_org\original_12_6.png
3.050525,177,15036,22,12,0.326106,0.060935,0.369221,0.243738,0.223086,348,C:\signatureml\signatures\full_org\original_12_7.png
3.091979,180,13341,25,10,0.290378,0.089777,0.387457,0.232388,0.286841,391,C:\signatureml\signatures\full_org\original_12_8.png
2.988579,170,18249,27,23,0.320419,0.072926,0.358933,0.247721,0.195178,449,C:\signatureml\signatures\full_org\original_12_9.png
2.97341,239,131865,11181,2214,0.131349,0.109626,0.376987,0.382038,-0.007444,359,C:\signatureml\signatures\full_org\original_13_1.png
3.021428,240,153087,11404,1885,0.129478,0.106048,0.379441,0.385033,-0.008579,371,C:\signatureml\signatures\full_org\original_13_10.png
3.011976,192,12471,51,23,0.220957,0.13777,0.370841,0.270432,0.199067,250,C:\signatureml\signatures\full_org\original_13_11.png
2.93327,192,11121,71,28,0.229075,0.118943,0.365324,0.286658,0.132049,247,C:\signatureml\signatures\full_org\original_13_12.png
2.985929,187,11772,55,21,0.205132,0.140399,0.396413,0.258055,0.243777,155,C:\signatureml\signatures\full_org\original_13_13.png
2.989362,189,10641,33,17,0.209901,0.141254,0.381518,0.267327,0.212603,135,C:\signatureml\signatures\full_org\original_13_14.png
2.881123,185,11220,22,11,0.230615,0.131469,0.366605,0.271311,0.184709,143,C:\signatureml\signatures\full_org\original_13_15.png
2.984155,238,122253,8191,3801,0.141311,0.10808,0.372692,0.377916,-0.006726,336,C:\signatureml\signatures\full_org\original_13_16.png
2.937352,241,132546,9672,4298,0.148892,0.111105,0.366975,0.373028,-0.008523,414,C:\signatureml\signatures\full_org\original_13_17.png
2.865938,236,118170,9770,4096,0.143899,0.111028,0.371303,0.373771,-0.003262,402,C:\signatureml\signatures\full_org\original_13_18.png
2.962532,186,11763,46,24,0.193303,0.15672,0.377461,0.272516,0.20542,161,C:\signatureml\signatures\full_org\original_13_19.png
2.936001,193,10437,52,19,0.222392,0.125021,0.368787,0.2838,0.147789,153,C:\signatureml\signatures\full_org\original_13_2.png
2.931652,242,146952,10211,4341,0.144421,0.107725,0.370377,0.377477,-0.008363,402,C:\signatureml\signatures\full_org\original_13_20.png
2.881695,237,118899,11526,1829,0.133406,0.10764,0.378862,0.380091,-0.002558,365,C:\signatureml\signatures\full_org\original_13_21.png
3.016497,192,13383,60,11,0.207576,0.145202,0.38952,0.257702,0.261479,168,C:\signatureml\signatures\full_org\original_13_22.png
2.882524,192,12780,49,37,0.209363,0.140189,0.387296,0.263151,0.248856,202,C:\signatureml\signatures\full_org\original_13_23.png
2.856596,188,10158,58,22,0.213826,0.14709,0.363609,0.275475,0.157148,222,C:\signatureml\signatures\full_org\original_13_24.png
2.96029,237,109191,9158,2405,0.138187,0.110055,0.372013,0.379745,-0.011031,336,C:\signatureml\signatures\full_org\original_13_3.png
2.953801,239,123432,9687,2548,0.136249,0.110809,0.37319,0.379753,-0.009463,360,C:\signatureml\signatures\full_org\original_13_4.png
2.973018,200,10692,37,22,0.224149,0.12781,0.378934,0.269107,0.195614,142,C:\signatureml\signatures\full_org\original_13_5.png
2.884473,237,125247,10266,4081,0.142725,0.113266,0.367342,0.376667,-0.013055,420,C:\signatureml\signatures\full_org\original_13_6.png
2.987736,240,154968,11841,1864,0.126673,0.105061,0.381004,0.387261,-0.008131,354,C:\signatureml\signatures\full_org\original_13_7.png
3.030935,194,10800,52,7,0.220819,0.129966,0.390668,0.258546,0.236308,143,C:\signatureml\signatures\full_org\original_13_8.png
2.995237,187,13371,52,15,0.210987,0.13764,0.379264,0.27211,0.190381,277,C:\signatureml\signatures\full_org\original_13_9.png
2.952166,186,10194,41,21,0.099251,0.26686,0.339349,0.29454,0.116553,309,C:\signatureml\signatures\full_org\original_14_1.png
3.009876,184,16083,55,11,0.184506,0.169069,0.381244,0.265181,0.232162,428,C:\signatureml\signatures\full_org\original_14_10.png
2.951592,188,12492,29,35,0.15345,0.210308,0.346135,0.290108,0.12618,289,C:\signatureml\signatures\full_org\original_14_11.png
2.962089,189,8217,67,32,0.120453,0.241714,0.356346,0.281487,0.166208,279,C:\signatureml\signatures\full_org\original_14_12.png
3.002167,185,16425,40,8,0.113469,0.238727,0.373858,0.273946,0.242943,308,C:\signatureml\signatures\full_org\original_14_13.png
2.950772,187,11061,55,16,0.126611,0.217317,0.384642,0.271431,0.267146,317,C:\signatureml\signatures\full_org\original_14_14.png
2.956204,179,16503,43,9,0.117188,0.23763,0.366536,0.278646,0.208583,275,C:\signatureml\signatures\full_org\original_14_15.png
2.999798,184,15636,56,11,0.119123,0.230769,0.382954,0.267154,0.262796,275,C:\signatureml\signatures\full_org\original_14_16.png
2.972975,184,14001,31,45,0.127248,0.217332,0.38808,0.26734,0.252873,354,C:\signatureml\signatures\full_org\original_14_17.png
2.890509,181,15543,89,27,0.144058,0.203478,0.378406,0.274058,0.219147,306,C:\signatureml\signatures\full_org\original_14_18.png
2.880731,180,11526,46,27,0.130661,0.22346,0.367855,0.278025,0.220436,273,C:\signatureml\signatures\full_org\original_14_19.png
2.986703,204,11352,28,9,0.141216,0.209744,0.341058,0.307982,0.056298,384,C:\signatureml\signatures\full_org\original_14_2.png
2.969842,185,11682,40,29,0.127319,0.226992,0.368498,0.277192,0.205569,286,C:\signatureml\signatures\full_org\original_14_20.png
2.94127,185,15060,41,5,0.103448,0.260848,0.357037,0.278667,0.206098,297,C:\signatureml\signatures\full_org\original_14_21.png
2.955937,180,11439,53,45,0.121045,0.228081,0.361561,0.289312,0.172144,328,C:\signatureml\signatures\full_org\original_14_22.png
2.946958,189,11070,41,63,0.115786,0.234479,0.34616,0.303574,0.08505,330,C:\signatureml\signatures\full_org\original_14_23.png
2.844597,186,9699,30,27,0.129875,0.218718,0.380129,0.271278,0.261139,343,C:\signatureml\signatures\full_org\original_14_24.png
2.926514,184,14871,53,36,0.152337,0.206902,0.357174,0.283587,0.16206,330,C:\signatureml\signatures\full_org\original_14_3.png
3.01195,191,12762,50,14,0.14507,0.213286,0.361483,0.280161,0.184256,351,C:\signatureml\signatures\full_org\original_14_4.png
3.009521,185,12285,53,17,0.176509,0.170241,0.350214,0.303035,0.091276,405,C:\signatureml\signatures\full_org\original_14_5.png
2.938245,185,17463,41,7,0.150335,0.222305,0.338885,0.288476,0.116576,305,C:\signatureml\signatures\full_org\original_14_6.png
2.970806,182,13113,42,12,0.173395,0.182367,0.365043,0.279196,0.16949,342,C:\signatureml\signatures\full_org\original_14_7.png
3.008143,187,12627,28,16,0.16439,0.208228,0.343112,0.284269,0.129995,352,C:\signatureml\signatures\full_org\original_14_8.png
2.916428,187,16392,28,29,0.153361,0.22449,0.35099,0.271158,0.186487,373,C:\signatureml\signatures\full_org\original_14_9.png
2.915499,184,5964,13,11,0.142955,0.199863,0.406582,0.2506,0.336742,128,C:\signatureml\signatures\full_org\original_15_1.png
2.786998,185,6492,18,7,0.134645,0.185255,0.452359,0.227741,0.430284,210,C:\signatureml\signatures\full_org\original_15_10.png
2.846432,187,6753,31,10,0.135235,0.176326,0.445875,0.242564,0.369619,130,C:\signatureml\signatures\full_org\original_15_11.png
2.734311,184,5202,19,10,0.152941,0.181784,0.420873,0.244402,0.338841,96,C:\signatureml\signatures\full_org\original_15_12.png
2.850022,186,7428,21,9,0.136916,0.187146,0.448285,0.227653,0.402689,129,C:\signatureml\signatures\full_org\original_15_13.png
2.832274,242,98040,7365,5354,0.150642,0.115169,0.363847,0.370343,-0.009447,384,C:\signatureml\signatures\full_org\original_15_14.png
2.791472,185,6786,15,8,0.13059,0.193798,0.457961,0.217651,0.454697,243,C:\signatureml\signatures\full_org\original_15_15.png
2.872684,239,111939,7541,5242,0.142934,0.113787,0.369062,0.374217,-0.010512,366,C:\signatureml\signatures\full_org\original_15_16.png
2.922554,190,7131,37,8,0.131915,0.187766,0.439096,0.241223,0.399536,118,C:\signatureml\signatures\full_org\original_15_17.png
2.782675,237,107658,9980,3791,0.140899,0.114579,0.370276,0.374247,-0.005891,402,C:\signatureml\signatures\full_org\original_15_18.png
2.849314,193,6783,18,8,0.147101,0.17852,0.453585,0.220794,0.441755,145,C:\signatureml\signatures\full_org\original_15_19.png
2.907998,241,93792,7514,2552,0.137998,0.109934,0.373672,0.378396,-0.00488,300,C:\signatureml\signatures\full_org\original_15_2.png
2.813949,189,6807,8,12,0.120306,0.204965,0.456079,0.218651,0.470131,141,C:\signatureml\signatures\full_org\original_15_20.png
2.783471,185,6927,26,11,0.148787,0.173926,0.449576,0.227711,0.419032,169,C:\signatureml\signatures\full_org\original_15_21.png
2.83857,185,6681,26,9,0.134881,0.188103,0.447952,0.229063,0.423608,182,C:\signatureml\signatures\full_org\original_15_22.png
2.837173,242,89778,5766,4241,0.153331,0.113055,0.362499,0.371115,-0.01042,335,C:\signatureml\signatures\full_org\original_15_23.png
2.876042,184,6639,21,11,0.142857,0.176252,0.454545,0.226345,0.428749,180,C:\signatureml\signatures\full_org\original_15_24.png
2.772943,184,6399,15,7,0.156644,0.176689,0.428731,0.237936,0.38572,226,C:\signatureml\signatures\full_org\original_15_3.png
2.897174,183,6075,33,6,0.115607,0.211304,0.425498,0.247592,0.384576,221,C:\signatureml\signatures\full_org\original_15_4.png
2.852764,187,6636,16,11,0.139408,0.195746,0.424547,0.240299,0.386934,114,C:\signatureml\signatures\full_org\original_15_5.png
2.79476,237,99120,9840,1328,0.134143,0.105547,0.37931,0.380999,-0.000988,306,C:\signatureml\signatures\full_org\original_15_6.png
2.866038,183,7368,20,6,0.140361,0.181712,0.454572,0.223355,0.437976,111,C:\signatureml\signatures\full_org\original_15_7.png
2.810368,242,119844,10387,2515,0.140815,0.106682,0.374157,0.378346,-0.003757,372,C:\signatureml\signatures\full_org\original_15_8.png
2.746069,185,6834,18,13,0.15707,0.166114,0.446789,0.230027,0.400395,159,C:\signatureml\signatures\full_org\original_15_9.png
2.967849,185,6540,42,12,0.223111,0.130255,0.388187,0.258447,0.227273,108,C:\signatureml\signatures\full_org\original_16_1.png
2.842427,185,6681,26,9,0.202009,0.151786,0.405134,0.241071,0.304041,80,C:\signatureml\signatures\full_org\original_16_10.png
2.853884,189,7041,32,8,0.167104,0.171187,0.42578,0.235929,0.33895,221,C:\signatureml\signatures\full_org\original_16_11.png
2.82014,183,6408,25,12,0.244022,0.12663,0.354891,0.274457,0.122625,86,C:\signatureml\signatures\full_org\original_16_12.png
2.969475,190,6861,40,10,0.173656,0.165054,0.408602,0.252688,0.295527,152,C:\signatureml\signatures\full_org\original_16_13.png
2.94607,241,89358,7234,2531,0.137492,0.112594,0.370969,0.378945,-0.011064,276,C:\signatureml\signatures\full_org\original_16_14.png
2.943866,184,6549,30,9,0.21098,0.153929,0.370829,0.264263,0.184673,128,C:\signatureml\signatures\full_org\original_16_15.png
2.948635,186,6327,33,9,0.184138,0.159179,0.407931,0.248752,0.295441,168,C:\signatureml\signatures\full_org\original_16_16.png
3.044808,241,78303,5392,2248,0.138413,0.110276,0.371711,0.3796,-0.010632,222,C:\signatureml\signatures\full_org\original_16_17.png
2.918351,192,6432,21,9,0.219717,0.141059,0.381227,0.257997,0.213536,155,C:\signatureml\signatures\full_org\original_16_18.png
2.929399,187,7470,33,8,0.195687,0.14717,0.409703,0.247439,0.296492,69,C:\signatureml\signatures\full_org\original_16_19.png
2.908379,191,6636,28,8,0.177576,0.16,0.425152,0.237273,0.321389,164,C:\signatureml\signatures\full_org\original_16_2.png
2.97877,243,96918,7284,1601,0.134084,0.106789,0.375746,0.38338,-0.007878,246,C:\signatureml\signatures\full_org\original_16_20.png
2.867964,237,61038,5571,2311,0.142773,0.11272,0.369875,0.374632,-0.007029,251,C:\signatureml\signatures\full_org\original_16_21.png
2.873169,238,76512,5732,4275,0.148876,0.115035,0.363807,0.372282,-0.009051,317,C:\signatureml\signatures\full_org\original_16_22.png
2.977082,189,6516,45,8,0.167113,0.16015,0.429298,0.243439,0.317984,163,C:\signatureml\signatures\full_org\original_16_23.png
2.926991,237,83352,8204,904,0.126447,0.109118,0.377926,0.386509,-0.012758,246,C:\signatureml\signatures\full_org\original_16_24.png
2.890177,184,6459,41,10,0.216256,0.134975,0.386453,0.262315,0.221611,81,C:\signatureml\signatures\full_org\original_16_3.png
2.942364,186,7095,49,11,0.199384,0.143957,0.387221,0.269438,0.199993,222,C:\signatureml\signatures\full_org\original_16_4.png
2.896721,191,6294,32,14,0.183918,0.158255,0.41631,0.241517,0.312992,103,C:\signatureml\signatures\full_org\original_16_5.png
2.850009,185,7032,26,11,0.213359,0.133867,0.402705,0.250069,0.253471,89,C:\signatureml\signatures\full_org\original_16_6.png
2.899513,185,7221,21,7,0.195682,0.154166,0.410185,0.239967,0.300341,87,C:\signatureml\signatures\full_org\original_16_7.png
2.845991,191,6225,34,8,0.164222,0.168248,0.439459,0.22807,0.365822,247,C:\signatureml\signatures\full_org\original_16_8.png
2.830529,237,77259,7168,1818,0.136944,0.113754,0.372506,0.376797,-0.005381,275,C:\signatureml\signatures\full_org\original_16_9.png
3.208379,176,15315,20,2,0.120202,0.226309,0.410221,0.243268,0.369778,200,C:\signatureml\signatures\full_org\original_17_1.png
3.17342,171,12726,12,8,0.100626,0.237297,0.447309,0.214768,0.495416,181,C:\signatureml\signatures\full_org\original_17_10.png
3.211476,171,18477,32,4,0.102783,0.270872,0.397496,0.228849,0.408757,360,C:\signatureml\signatures\full_org\original_17_11.png
3.221967,169,15342,30,4,0.124823,0.226466,0.409403,0.239308,0.388259,207,C:\signatureml\signatures\full_org\original_17_12.png
3.370728,170,15324,30,9,0.119145,0.212388,0.453874,0.214593,0.472118,174,C:\signatureml\signatures\full_org\original_17_13.png
3.354893,172,14406,13,6,0.111243,0.238817,0.422604,0.227337,0.443413,179,C:\signatureml\signatures\full_org\original_17_14.png
3.254923,168,11934,23,5,0.111215,0.239423,0.428689,0.220673,0.468666,184,C:\signatureml\signatures\full_org\original_17_15.png
3.228244,170,13299,24,4,0.128004,0.218177,0.43005,0.223769,0.446685,200,C:\signatureml\signatures\full_org\original_17_16.png
3.293535,181,14430,27,5,0.102051,0.232163,0.450988,0.214798,0.495169,179,C:\signatureml\signatures\full_org\original_17_17.png
3.198484,237,110538,8516,712,0.126904,0.102099,0.38456,0.386438,-0.004023,276,C:\signatureml\signatures\full_org\original_17_18.png
3.349341,173,13056,21,8,0.086094,0.245491,0.455674,0.212741,0.517744,155,C:\signatureml\signatures\full_org\original_17_19.png
3.246521,180,14406,20,3,0.125429,0.214971,0.429824,0.229776,0.412103,230,C:\signatureml\signatures\full_org\original_17_2.png
3.281453,171,14361,60,4,0.079439,0.247144,0.455867,0.217549,0.502329,159,C:\signatureml\signatures\full_org\original_17_20.png
3.143299,170,14754,25,5,0.106443,0.231156,0.449513,0.212887,0.501849,246,C:\signatureml\signatures\full_org\original_17_21.png
3.184777,170,12201,15,3,0.077206,0.253431,0.459191,0.210172,0.541632,191,C:\signatureml\signatures\full_org\original_17_22.png
3.130324,173,14352,31,1,0.08491,0.249654,0.448316,0.21712,0.504078,207,C:\signatureml\signatures\full_org\original_17_23.png
3.301145,170,13185,22,9,0.133491,0.208971,0.438214,0.219323,0.438731,239,C:\signatureml\signatures\full_org\original_17_24.png
3.280659,168,14631,16,3,0.114329,0.234147,0.415976,0.235548,0.413203,167,C:\signatureml\signatures\full_org\original_17_3.png
3.302708,170,15306,21,10,0.117768,0.221358,0.440316,0.220558,0.461981,227,C:\signatureml\signatures\full_org\original_17_4.png
3.316968,172,15219,19,2,0.100963,0.236582,0.436507,0.225948,0.467635,190,C:\signatureml\signatures\full_org\original_17_5.png
3.255738,237,100635,6933,1772,0.127861,0.103523,0.38356,0.385057,-0.005457,246,C:\signatureml\signatures\full_org\original_17_6.png
3.297811,176,13635,24,1,0.09463,0.252607,0.418144,0.234619,0.424072,203,C:\signatureml\signatures\full_org\original_17_7.png
3.287474,243,131451,8038,1113,0.129045,0.09927,0.385115,0.386571,-0.003878,270,C:\signatureml\signatures\full_org\original_17_8.png
3.270172,170,14304,26,9,0.106682,0.230012,0.449941,0.213365,0.488861,250,C:\signatureml\signatures\full_org\original_17_9.png
2.99829,237,79917,6352,3494,0.139761,0.111612,0.373206,0.375421,-0.005005,282,C:\signatureml\signatures\full_org\original_18_1.png
2.891278,238,89019,7239,2981,0.141689,0.110272,0.371271,0.376767,-0.007043,299,C:\signatureml\signatures\full_org\original_18_10.png
2.913716,190,8076,34,13,0.124935,0.212718,0.420079,0.242267,0.365241,178,C:\signatureml\signatures\full_org\original_18_11.png
2.906009,186,8451,38,14,0.170741,0.176426,0.400227,0.252606,0.287365,190,C:\signatureml\signatures\full_org\original_18_12.png
3.049073,180,8109,28,8,0.164662,0.173787,0.428868,0.232684,0.377277,115,C:\signatureml\signatures\full_org\original_18_13.png
3.042762,191,8259,30,11,0.131994,0.208038,0.429669,0.230299,0.411816,163,C:\signatureml\signatures\full_org\original_18_14.png
2.910444,236,86703,7293,2090,0.141204,0.107904,0.375575,0.375317,0.000229,270,C:\signatureml\signatures\full_org\original_18_15.png
2.952963,188,6273,16,11,0.149254,0.194511,0.41791,0.238325,0.374559,221,C:\signatureml\signatures\full_org\original_18_16.png
2.923743,241,115128,7543,4676,0.147817,0.113144,0.368377,0.370662,-0.005413,348,C:\signatureml\signatures\full_org\original_18_17.png
2.854771,183,7941,16,8,0.181038,0.169455,0.407336,0.242171,0.32737,144,C:\signatureml\signatures\full_org\original_18_18.png
2.912547,186,6255,18,5,0.152924,0.195009,0.395645,0.256423,0.311276,110,C:\signatureml\signatures\full_org\original_18_19.png
2.960615,190,8148,39,9,0.110931,0.224299,0.429703,0.235067,0.408338,124,C:\signatureml\signatures\full_org\original_18_2.png
2.932478,243,122826,10470,1681,0.129258,0.100947,0.382265,0.387529,-0.006805,318,C:\signatureml\signatures\full_org\original_18_20.png
2.816339,186,7143,21,16,0.188195,0.171396,0.389103,0.251305,0.249756,123,C:\signatureml\signatures\full_org\original_18_21.png
2.82851,239,114456,10483,1916,0.133209,0.102475,0.381054,0.383262,-0.002711,311,C:\signatureml\signatures\full_org\original_18_22.png
2.83243,190,7608,30,7,0.132483,0.221094,0.408904,0.237519,0.37339,250,C:\signatureml\signatures\full_org\original_18_23.png
2.946884,182,9225,31,12,0.19301,0.154563,0.417282,0.235146,0.336188,144,C:\signatureml\signatures\full_org\original_18_24.png
2.83312,236,100611,10788,1699,0.134579,0.111931,0.374486,0.379004,-0.005853,330,C:\signatureml\signatures\full_org\original_18_3.png
2.921224,187,8247,21,13,0.14129,0.204476,0.40939,0.244844,0.350728,161,C:\signatureml\signatures\full_org\original_18_4.png
2.985119,190,7434,39,9,0.122697,0.211685,0.425618,0.24,0.399982,112,C:\signatureml\signatures\full_org\original_18_5.png
2.871478,183,7932,16,8,0.173108,0.182947,0.395409,0.248536,0.299177,122,C:\signatureml\signatures\full_org\original_18_6.png
